source_dataset,date,time,vehicle_type,pickup_location,drop_location,distance_km,fare_amount,payment_method,status,driver_rating,customer_rating
indore_ola,2025-01-26,03:02,Mini,Lokmanya Nagar,Pipliyahana,6.57,615,,Canceled by Customer,,
indore_ola,2025-01-14,14:13,Bike,Bada Gwaltoli,Lasudia Mori,9.42,361,,Incomplete,,
indore_ola,2025-01-01,18:11,Prime Sedan,Scheme No. 54,South Tukoganj,18.95,206,,Incomplete,,
indore_ola,2025-01-30,14:23,Prime Plus,Nanda Nagar,MR 2,15.69,446,,Success,4.7,4.4
indore_ola,2025-01-23,01:10,Auto,RNT Marg,Scheme No. 72,6.64,398,,Incomplete,,
indore_ola,2025-01-02,15:48,Auto,MR 1,AB Road,13.01,323,,Canceled by Driver,,
indore_ola,2025-01-23,05:51,eBike,Tilak Nagar,Ring Road,13.93,351,,Canceled by Driver,,
indore_ola,2025-01-26,01:54,Prime Plus,Bhawarkua,Scheme No. 73,8.72,724,,Success,3.8,4.9
indore_ola,2025-01-06,12:06,Prime Sedan,Silicon City,MR 2,17.31,333,,Incomplete,,
indore_ola,2025-01-21,14:13,eBike,Bhanwarkuan,AB Road,3.97,238,,Success,4.0,4.1
indore_ola,2025-01-24,15:39,eBike,Scheme No. 74,Patel Nagar,12.13,834,,Success,3.6,3.6
indore_ola,2025-01-19,12:21,eBike,Annapurna,Lokmanya Nagar,18.08,189,,Success,4.4,4.5
indore_ola,2025-01-02,03:23,Prime SUV,Rajendra Nagar,Scheme No. 94,12.48,136,,Success,4.7,4.0
indore_ola,2025-01-21,02:25,Mini,Bhawarkua,Juni Indore,14.33,384,,Success,4.2,3.8
indore_ola,2025-01-20,12:28,Auto,Scheme No. 78,Juni Indore,7.72,329,,Success,3.7,3.9
indore_ola,2025-01-13,17:02,Auto,Sudama Nagar,Tilak Nagar,18.97,429,,Success,4.0,4.9
indore_ola,2025-01-18,08:25,Prime SUV,Hira Nagar,Banganga,16.27,402,,Success,5.0,4.3
indore_ola,2025-01-25,04:45,Auto,MR 4,Mhow Naka,15.82,598,,Success,4.8,4.9
indore_ola,2025-01-27,13:15,Prime Sedan,MG Road,AB Road,9.24,225,,Canceled by Driver,,
indore_ola,2025-01-13,15:44,Mini,Scheme No. 71,Silicon City,17.1,436,,Canceled by Driver,,
indore_ola,2025-01-27,08:34,Mini,Scheme No. 72,Chhoti Gwaltoli,3.35,137,,Canceled by Driver,,
indore_ola,2025-01-28,20:14,Bike,MR 10,Bhawarkua,7.56,212,,Canceled by Customer,,
indore_ola,2025-01-03,15:11,Prime SUV,MG Road,Super Corridor,17.4,530,,Canceled by Customer,,
indore_ola,2025-01-14,04:48,Mini,Sapna Sangeeta,Aerodrome Road,4.08,102,,Canceled by Driver,,
indore_ola,2025-01-16,11:03,eBike,Scheme No. 74,Lasudia Mori,15.61,656,,Incomplete,,
indore_ola,2025-01-08,19:11,Prime Sedan,Pipliyahana,Banganga,14.86,1197,,Canceled by Driver,,
indore_ola,2025-01-09,20:58,Auto,MR 3,Annapurna,10.73,465,,Success,5.0,3.1
indore_ola,2025-01-09,06:09,Prime SUV,Vijay Nagar,Khajrana,12.57,404,,Canceled by Driver,,
indore_ola,2025-01-22,19:49,Auto,Lokmanya Nagar,MR 10,18.22,164,,Success,4.3,5.0
indore_ola,2025-01-17,00:51,Bike,South Tukoganj,Rajendra Nagar,2.01,340,,Success,4.2,3.4
indore_ola,2025-01-08,20:53,Auto,Scheme No. 72,Ring Road,18.36,684,,Success,3.2,4.3
indore_ola,2025-01-15,03:47,Prime Sedan,Ring Road,Lokmanya Nagar,4.26,690,,Canceled by Customer,,
indore_ola,2025-01-08,22:18,Prime Plus,Khajrana,Bhawarkua,6.34,271,,Canceled by Customer,,
indore_ola,2025-01-11,09:56,Prime Plus,MR 4,MR 1,19.03,465,,Incomplete,,
indore_ola,2025-01-18,03:20,Prime Plus,MR 1,Bada Gwaltoli,7.74,667,,Success,3.1,4.3
indore_ola,2025-01-28,23:49,Prime Sedan,Juni Indore,Scheme No. 74,5.21,933,,Success,4.2,3.6
indore_ola,2025-01-13,11:44,Prime SUV,Palasia,Hira Nagar,10.86,317,,Canceled by Customer,,
indore_ola,2025-01-18,21:40,eBike,Geeta Bhawan,South Tukoganj,16.06,963,,Success,4.3,4.0
indore_ola,2025-01-10,08:23,Bike,Malharganj,Lasudia Mori,16.47,321,,Success,3.8,4.7
indore_ola,2025-01-24,22:13,Auto,MR 4,MR 3,14.84,375,,Canceled by Driver,,
indore_ola,2025-01-07,20:50,Auto,Scheme No. 140,MR 1,6.03,504,,Success,4.7,4.4
indore_ola,2025-01-17,11:04,Prime Plus,Lasudia Mori,Pipliyahana,9.33,138,,Success,5.0,4.5
indore_ola,2025-01-22,01:44,eBike,Hira Nagar,MR 2,7.06,904,,Success,4.4,3.8
indore_ola,2025-01-21,17:14,Prime Sedan,MR 10,Annapurna,9.65,484,,Success,3.3,4.8
indore_ola,2025-01-26,03:25,Prime Plus,Navlakha,MR 3,9.72,622,,Canceled by Customer,,
indore_ola,2025-01-17,20:24,Prime Sedan,MR 2,Mhow Naka,10.12,364,,Success,4.6,5.0
indore_ola,2025-01-09,08:09,Auto,Vijay Nagar,Scheme No. 73,2.96,175,,Success,3.2,4.3
indore_ola,2025-01-26,08:25,Mini,Geeta Bhawan,MR 2,11.65,435,,Success,3.1,3.4
indore_ola,2025-01-07,17:44,eBike,Scheme No. 140,AB Road,14.8,470,,Canceled by Driver,,
indore_ola,2025-01-17,18:01,Mini,Scheme No. 71,MG Road,19.69,265,,Success,3.6,3.6
indore_ola,2025-01-15,23:43,Prime Sedan,Juni Indore,MR 3,5.41,638,,Success,3.6,4.2
indore_ola,2025-01-29,02:00,Prime SUV,Scheme No. 72,Silicon City,2.02,397,,Canceled by Customer,,
indore_ola,2025-01-08,06:02,Auto,Scheme No. 74,Scheme No. 72,4.65,487,,Success,4.5,3.5
indore_ola,2025-01-14,21:52,Mini,MR 9,Sudama Nagar,17.15,195,,Success,4.0,4.9
indore_ola,2025-01-02,10:12,Prime Sedan,Silicon City,Sapna Sangeeta,11.88,398,,Success,4.8,3.4
indore_ola,2025-01-21,14:31,Bike,MG Road,Tilak Nagar,19.02,460,,Success,3.3,4.4
indore_ola,2025-01-30,01:04,Auto,Bhawarkua,Scheme No. 114,7.0,262,,Incomplete,,
indore_ola,2025-01-01,00:00,Bike,Saket Nagar,Scheme No. 94,15.31,294,,Success,4.8,4.2
indore_ola,2025-01-12,18:45,Prime SUV,Super Corridor,Patel Nagar,2.47,430,,Success,4.9,4.4
indore_ola,2025-01-22,21:06,Auto,Scheme No. 74,Lasudia Mori,17.73,704,,Canceled by Driver,,
indore_ola,2025-01-26,07:07,Auto,Scheme No. 140,Bhanwarkuan,11.56,585,,Canceled by Customer,,
indore_ola,2025-01-28,22:14,Bike,Sudama Nagar,Scheme No. 114,12.5,591,,Success,3.1,5.0
indore_ola,2025-01-18,23:55,Prime Plus,Juni Indore,Annapurna,9.96,475,,Success,3.2,4.1
indore_ola,2025-01-10,16:05,Mini,Scheme No. 78,Bada Gwaltoli,2.78,172,,Success,4.7,3.5
indore_ola,2025-01-01,20:17,eBike,LIG Colony,Vijay Nagar,9.44,180,,Success,4.0,4.3
indore_ola,2025-01-31,09:39,Prime Sedan,Banganga,Malharganj,14.53,223,,Success,4.8,4.0
indore_ola,2025-01-21,10:16,Prime SUV,Saket Nagar,Scheme No. 71,12.93,905,,Success,3.6,3.5
indore_ola,2025-01-10,19:27,eBike,Bhanwarkuan,Sudama Nagar,6.44,283,,Success,4.5,4.3
indore_ola,2025-01-19,22:30,Prime SUV,Malharganj,Scheme No. 140,17.27,1333,,Incomplete,,
indore_ola,2025-01-15,15:29,Auto,Sudama Nagar,Chhoti Gwaltoli,13.53,171,,Success,4.6,4.0
indore_ola,2025-01-31,22:46,Mini,Lokmanya Nagar,Sudama Nagar,7.94,437,,Success,3.9,4.2
indore_ola,2025-01-03,05:11,Auto,MR 3,Navlakha,13.75,148,,Success,3.3,3.6
indore_ola,2025-01-29,11:20,Mini,Vijay Nagar,MR 10,2.54,935,,Incomplete,,
indore_ola,2025-01-24,11:17,Prime Plus,Navlakha,Scheme No. 114,8.3,441,,Success,4.1,3.1
indore_ola,2025-01-14,13:56,Auto,Mhow Naka,Juni Indore,12.12,151,,Success,3.7,3.7
indore_ola,2025-01-23,07:20,Bike,Scheme No. 114,Rau,4.7,583,,Canceled by Customer,,
indore_ola,2025-01-10,14:33,Prime Sedan,Scheme No. 71,Silicon City,18.22,181,,Canceled by Driver,,
indore_ola,2025-01-28,16:55,Bike,Bada Gwaltoli,Scheme No. 54,18.83,388,,Incomplete,,
indore_ola,2025-01-25,12:59,Mini,Patel Nagar,Bhawarkua,12.26,616,,Canceled by Driver,,
indore_ola,2025-01-12,01:45,Bike,Scheme No. 54,Scheme No. 71,7.22,858,,Success,4.7,3.9
indore_ola,2025-01-05,00:17,Prime Plus,Vijay Nagar,Bhanwarkuan,7.19,720,,Canceled by Driver,,
indore_ola,2025-01-24,11:52,Bike,Scheme No. 74,Patel Nagar,7.9,761,,Success,3.0,3.2
indore_ola,2025-01-07,18:31,Auto,Saket Nagar,MR 3,9.26,159,,Success,3.1,3.1
indore_ola,2025-01-01,03:51,eBike,Rau,Scheme No. 54,13.44,239,,Success,5.0,4.5
indore_ola,2025-01-05,15:27,Prime Plus,Tilak Nagar,Pipliyahana,19.28,469,,Success,4.7,3.9
indore_ola,2025-01-10,22:03,Prime Sedan,Juni Indore,MR 10,16.53,158,,Success,3.9,3.2
indore_ola,2025-01-08,14:10,Bike,MR 4,Bhanwarkuan,7.1,426,,Success,3.2,4.3
indore_ola,2025-01-25,01:09,Bike,Scheme No. 94,South Tukoganj,5.62,300,,Success,4.7,4.8
indore_ola,2025-01-09,02:57,eBike,Bhanwarkuan,Scheme No. 94,18.6,132,,Canceled by Customer,,
indore_ola,2025-01-06,22:02,Prime SUV,LIG Colony,Chhoti Gwaltoli,19.88,274,,Success,3.7,4.5
indore_ola,2025-01-07,12:05,Mini,Lokmanya Nagar,MR 3,15.46,373,,Canceled by Customer,,
indore_ola,2025-01-20,19:46,Prime Plus,Rajendra Nagar,Pipliyahana,7.24,715,,Canceled by Customer,,
indore_ola,2025-01-29,09:43,Mini,Tilak Nagar,Malharganj,5.57,723,,Success,4.9,3.1
indore_ola,2025-01-06,05:41,Prime SUV,MR 4,Scheme No. 74,10.8,710,,Success,3.7,3.1
indore_ola,2025-01-15,22:10,Mini,Malharganj,MR 1,6.76,140,,Incomplete,,
indore_ola,2025-01-10,13:38,Bike,Scheme No. 140,MR 1,16.83,981,,Canceled by Driver,,
indore_ola,2025-01-18,01:30,Auto,Super Corridor,Annapurna,13.02,216,,Success,4.5,4.1
indore_ola,2025-01-26,07:48,Prime Plus,Sapna Sangeeta,Rau,17.37,604,,Canceled by Driver,,
indore_ola,2025-01-14,13:54,Bike,Hira Nagar,Saket Nagar,8.0,172,,Success,3.7,3.6
indore_ola,2025-01-31,09:03,Bike,Scheme No. 71,Scheme No. 140,17.63,293,,Incomplete,,
indore_ola,2025-01-05,21:11,Prime Plus,MR 9,Palasia,10.71,718,,Incomplete,,
indore_ola,2025-01-22,20:49,Prime SUV,MG Road,Scheme No. 114,7.24,629,,Success,3.8,3.0
indore_ola,2025-01-10,12:31,Auto,Super Corridor,MR 2,5.43,703,,Success,4.3,4.4
indore_ola,2025-01-06,12:37,Mini,Rajendra Nagar,MR 1,16.65,284,,Success,3.4,3.1
indore_ola,2025-01-24,18:20,Prime SUV,Super Corridor,Navlakha,14.29,211,,Success,3.5,4.9
indore_ola,2025-01-09,10:29,Prime Sedan,Tilak Nagar,AB Road,3.92,356,,Success,3.2,3.7
indore_ola,2025-01-12,15:23,Auto,Lasudia Mori,MR 9,3.96,333,,Success,4.7,4.9
indore_ola,2025-01-25,08:37,Prime SUV,MR 1,Scheme No. 140,7.05,1329,,Canceled by Driver,,
indore_ola,2025-01-15,10:07,Prime Sedan,Saket Nagar,Chhoti Gwaltoli,3.47,330,,Success,3.4,3.0
indore_ola,2025-01-06,11:33,Mini,Annapurna,Bhanwarkuan,18.74,649,,Incomplete,,
indore_ola,2025-01-24,07:14,Prime Plus,Navlakha,Super Corridor,9.6,406,,Canceled by Driver,,
indore_ola,2025-01-28,03:29,eBike,AB Road,MR 10,13.28,160,,Canceled by Driver,,
indore_ola,2025-01-06,12:16,Auto,MR 2,Pipliyahana,10.5,459,,Success,3.5,4.5
indore_ola,2025-01-10,08:52,Mini,Mhow Naka,Banganga,6.73,215,,Success,3.7,4.8
indore_ola,2025-01-20,02:52,Auto,MR 2,Rau,14.67,131,,Success,4.1,4.5
indore_ola,2025-01-12,22:05,Bike,Scheme No. 78,Mhow Naka,8.16,876,,Canceled by Driver,,
indore_ola,2025-01-16,05:27,Auto,Sudama Nagar,Scheme No. 78,18.86,333,,Success,4.6,4.5
indore_ola,2025-01-20,04:38,Bike,Mhow Naka,Aerodrome Road,14.66,378,,Success,4.6,4.9
indore_ola,2025-01-16,15:48,Auto,Super Corridor,Mhow Naka,8.48,1992,,Success,3.2,3.7
indore_ola,2025-01-26,09:45,Auto,Lokmanya Nagar,Navlakha,11.08,2907,,Canceled by Driver,,
indore_ola,2025-01-05,14:58,Prime Plus,Scheme No. 140,Malharganj,9.21,970,,Success,4.5,3.3
indore_ola,2025-01-10,03:01,eBike,Aerodrome Road,Patel Nagar,9.98,897,,Incomplete,,
indore_ola,2025-01-22,23:06,Auto,Rajendra Nagar,Aerodrome Road,6.25,600,,Success,3.1,3.2
indore_ola,2025-01-04,07:24,Prime SUV,Bhawarkua,Scheme No. 72,7.62,1281,,Success,4.3,4.5
indore_ola,2025-01-26,08:00,eBike,Rau,RNT Marg,16.86,754,,Success,4.0,3.6
indore_ola,2025-01-15,03:49,eBike,Mhow Naka,MR 1,3.22,343,,Incomplete,,
indore_ola,2025-01-16,19:34,Auto,Pipliyahana,MR 2,18.49,119,,Success,4.0,3.3
indore_ola,2025-01-23,00:22,Mini,Scheme No. 74,AB Road,4.91,409,,Success,4.3,4.5
indore_ola,2025-01-18,03:42,Prime SUV,Scheme No. 94,Juni Indore,9.58,243,,Success,4.3,3.1
indore_ola,2025-01-12,04:35,Prime Plus,MR 9,Lokmanya Nagar,4.71,289,,Canceled by Driver,,
indore_ola,2025-01-29,13:11,Prime Plus,Ring Road,Rajendra Nagar,2.17,448,,Canceled by Driver,,
indore_ola,2025-01-13,13:12,eBike,Saket Nagar,Pipliyahana,7.86,968,,Success,3.8,3.3
indore_ola,2025-01-01,20:12,Prime Sedan,Bhawarkua,Bada Gwaltoli,6.7,476,,Success,4.2,4.0
indore_ola,2025-01-25,10:13,Prime Plus,Sapna Sangeeta,Banganga,2.06,316,,Incomplete,,
indore_ola,2025-01-24,02:15,eBike,Rajendra Nagar,MR 10,3.99,157,,Success,4.3,3.4
indore_ola,2025-01-01,15:53,Prime Plus,Scheme No. 78,Chhoti Gwaltoli,9.44,396,,Success,3.7,4.5
indore_ola,2025-01-13,12:43,Prime Plus,Pipliyahana,MR 3,11.97,228,,Success,4.1,4.8
indore_ola,2025-01-23,20:51,eBike,Juni Indore,LIG Colony,2.35,888,,Success,3.2,4.7
indore_ola,2025-01-09,10:49,eBike,Vijay Nagar,MR 4,3.28,430,,Success,4.9,3.5
indore_ola,2025-01-31,19:56,Auto,MR 10,MG Road,18.17,209,,Success,3.8,3.6
indore_ola,2025-01-28,14:24,Auto,Ring Road,Hira Nagar,3.02,199,,Success,3.6,4.3
indore_ola,2025-01-07,12:41,Auto,Patel Nagar,Pipliyahana,19.85,822,,Success,3.6,3.7
indore_ola,2025-01-11,09:56,Prime SUV,Super Corridor,Scheme No. 71,18.49,408,,Success,4.4,4.9
indore_ola,2025-01-09,08:32,Prime Plus,Navlakha,Khajrana,13.51,707,,Canceled by Driver,,
indore_ola,2025-01-08,11:32,Bike,MR 10,Scheme No. 54,6.15,635,,Canceled by Customer,,
indore_ola,2025-01-31,19:25,Auto,Lasudia Mori,MR 3,19.46,831,,Canceled by Driver,,
indore_ola,2025-01-15,07:15,Prime Sedan,Saket Nagar,Lasudia Mori,9.74,386,,Success,4.8,3.4
indore_ola,2025-01-26,17:55,Prime Plus,Lokmanya Nagar,LIG Colony,19.74,1002,,Success,3.5,3.8
indore_ola,2025-01-20,01:34,Prime SUV,Ring Road,Saket Nagar,10.31,488,,Success,4.4,3.4
indore_ola,2025-01-08,12:06,eBike,Scheme No. 72,Navlakha,13.45,695,,Success,4.3,4.9
indore_ola,2025-01-10,07:19,Prime SUV,Scheme No. 94,Silicon City,17.31,150,,Success,3.2,3.0
indore_ola,2025-01-09,16:14,eBike,Bhawarkua,Hira Nagar,9.88,118,,Canceled by Driver,,
indore_ola,2025-01-18,13:02,Prime SUV,Mhow Naka,Rajendra Nagar,18.41,495,,Canceled by Driver,,
indore_ola,2025-01-21,04:11,Prime Plus,Scheme No. 71,Scheme No. 72,9.89,742,,Success,3.0,3.9
indore_ola,2025-01-04,09:56,Prime SUV,Silicon City,MR 2,18.75,316,,Success,3.4,4.8
indore_ola,2025-01-05,09:23,Bike,Annapurna,Scheme No. 72,4.32,247,,Success,3.1,4.4
indore_ola,2025-01-14,18:35,Auto,Super Corridor,Navlakha,11.0,353,,Canceled by Customer,,
indore_ola,2025-01-06,08:05,Bike,Lasudia Mori,LIG Colony,6.41,854,,Canceled by Driver,,
indore_ola,2025-01-14,15:10,Bike,RNT Marg,Navlakha,14.07,266,,Success,3.8,4.1
indore_ola,2025-01-25,06:38,Prime Plus,Pipliyahana,Annapurna,10.24,525,,Success,3.2,4.9
indore_ola,2025-01-22,22:02,eBike,Pipliyahana,Tilak Nagar,5.09,172,,Canceled by Customer,,
indore_ola,2025-01-06,09:18,Prime SUV,Silicon City,Saket Nagar,11.55,613,,Success,4.6,4.2
indore_ola,2025-01-31,20:46,Prime SUV,Khajrana,Scheme No. 78,8.29,250,,Success,4.6,3.8
indore_ola,2025-01-13,08:51,Bike,Tilak Nagar,Hira Nagar,6.36,932,,Incomplete,,
indore_ola,2025-01-24,02:01,Prime SUV,Saket Nagar,MR 1,6.66,978,,Success,4.6,3.6
indore_ola,2025-01-18,00:56,Auto,Scheme No. 54,Geeta Bhawan,19.45,2403,,Success,4.0,3.3
indore_ola,2025-01-06,02:17,Prime Sedan,Annapurna,Pipliyahana,5.94,224,,Incomplete,,
indore_ola,2025-01-14,10:00,Prime Sedan,Palasia,Aerodrome Road,16.58,394,,Canceled by Customer,,
indore_ola,2025-01-02,00:29,Prime Sedan,Lasudia Mori,Nanda Nagar,15.2,533,,Success,4.2,3.8
indore_ola,2025-01-07,06:37,eBike,RNT Marg,MR 10,17.9,375,,Incomplete,,
indore_ola,2025-01-21,18:09,Prime SUV,LIG Colony,Vijay Nagar,17.79,417,,Canceled by Driver,,
indore_ola,2025-01-14,04:45,Bike,MR 9,Juni Indore,10.1,594,,Success,3.7,4.7
indore_ola,2025-01-29,09:17,Prime Plus,Khajrana,Nanda Nagar,12.69,917,,Canceled by Driver,,
indore_ola,2025-01-23,07:19,Prime SUV,Scheme No. 74,Silicon City,10.5,149,,Canceled by Driver,,
indore_ola,2025-01-25,05:11,eBike,Geeta Bhawan,Sapna Sangeeta,8.32,453,,Canceled by Driver,,
indore_ola,2025-01-13,15:05,eBike,Scheme No. 114,Scheme No. 140,10.34,490,,Success,3.3,3.1
indore_ola,2025-01-11,14:55,Prime Sedan,Scheme No. 78,Bada Gwaltoli,4.67,198,,Success,4.4,4.3
indore_ola,2025-01-28,18:02,Bike,Juni Indore,MR 3,4.98,782,,Success,3.3,4.6
indore_ola,2025-01-10,14:27,Prime Plus,Tilak Nagar,Sudama Nagar,13.72,103,,Success,3.4,3.1
indore_ola,2025-01-13,01:27,Prime SUV,Juni Indore,Scheme No. 72,18.31,385,,Success,4.8,3.8
indore_ola,2025-01-24,04:56,eBike,Super Corridor,Bada Gwaltoli,5.31,654,,Success,3.5,4.7
indore_ola,2025-01-23,02:35,Prime Plus,South Tukoganj,Scheme No. 74,11.98,227,,Canceled by Driver,,
indore_ola,2025-01-07,18:34,Prime Plus,Chhoti Gwaltoli,Saket Nagar,8.13,530,,Success,3.0,3.9
indore_ola,2025-01-23,12:23,Bike,Aerodrome Road,Juni Indore,4.12,147,,Success,4.8,3.3
indore_ola,2025-01-10,13:24,eBike,Rau,Khajrana,9.68,541,,Canceled by Driver,,
indore_ola,2025-01-02,19:49,Auto,Annapurna,Silicon City,6.62,500,,Canceled by Customer,,
indore_ola,2025-01-26,01:39,Prime Sedan,Silicon City,Super Corridor,4.64,559,,Canceled by Customer,,
indore_ola,2025-01-18,02:44,eBike,Rau,MG Road,19.85,987,,Incomplete,,
indore_ola,2025-01-21,17:10,Prime SUV,AB Road,Aerodrome Road,13.39,197,,Success,4.6,4.9
indore_ola,2025-01-15,15:48,Prime Sedan,Khajrana,Scheme No. 54,19.74,199,,Success,4.0,3.0
indore_ola,2025-01-26,02:37,Prime Plus,Juni Indore,Aerodrome Road,6.08,273,,Success,4.9,4.9
indore_ola,2025-01-24,22:20,Auto,Lasudia Mori,MR 4,3.46,286,,Success,3.7,3.1
indore_ola,2025-01-01,16:20,eBike,Navlakha,Rajendra Nagar,6.82,252,,Success,4.6,4.9
indore_ola,2025-01-10,10:13,Bike,Scheme No. 114,Khajrana,2.1,379,,Canceled by Customer,,
indore_ola,2025-01-27,06:58,Prime SUV,Bhanwarkuan,Nanda Nagar,18.92,483,,Canceled by Customer,,
indore_ola,2025-01-27,07:34,Auto,Patel Nagar,LIG Colony,5.94,168,,Success,3.7,3.1
indore_ola,2025-01-06,03:49,Bike,Palasia,Scheme No. 74,14.06,445,,Success,3.1,4.8
indore_ola,2025-01-22,16:23,Prime Plus,Lokmanya Nagar,Scheme No. 78,5.99,206,,Success,4.6,3.8
indore_ola,2025-01-22,09:24,Bike,Annapurna,Silicon City,15.07,189,,Success,4.2,4.0
indore_ola,2025-01-09,03:39,Prime Sedan,MG Road,Scheme No. 114,4.41,670,,Success,4.4,4.8
indore_ola,2025-01-25,08:19,Prime Plus,Patel Nagar,RNT Marg,13.4,1083,,Canceled by Driver,,
indore_ola,2025-01-22,11:16,Bike,Vijay Nagar,Rau,8.66,124,,Canceled by Driver,,
indore_ola,2025-01-26,07:21,Prime SUV,Annapurna,Navlakha,17.48,196,,Success,4.9,3.1
indore_ola,2025-01-21,21:47,Prime Plus,Palasia,Lokmanya Nagar,2.4,1015,,Canceled by Customer,,
indore_ola,2025-01-05,06:26,Prime Plus,Pipliyahana,Palasia,5.3,234,,Success,3.7,3.5
indore_ola,2025-01-27,05:35,Prime Sedan,MR 1,Khajrana,5.71,163,,Success,4.9,3.2
indore_ola,2025-01-10,06:21,Prime SUV,Juni Indore,Tilak Nagar,5.01,481,,Success,4.9,4.7
indore_ola,2025-01-20,19:51,Mini,Scheme No. 71,Navlakha,14.12,729,,Canceled by Driver,,
indore_ola,2025-01-08,21:45,Prime Sedan,Sapna Sangeeta,Sudama Nagar,6.63,729,,Incomplete,,
indore_ola,2025-01-08,17:19,Prime Plus,Chhoti Gwaltoli,Scheme No. 73,12.95,606,,Success,4.2,3.4
indore_ola,2025-01-16,12:10,Prime SUV,Scheme No. 73,Mhow Naka,17.86,168,,Success,4.8,4.0
indore_ola,2025-01-22,08:05,Prime Sedan,Sapna Sangeeta,South Tukoganj,10.31,562,,Success,4.9,4.4
indore_ola,2025-01-13,04:07,Prime SUV,Lasudia Mori,Bhanwarkuan,2.88,201,,Success,4.6,4.5
indore_ola,2025-01-28,07:23,Prime Sedan,Hira Nagar,RNT Marg,7.93,291,,Success,4.9,4.2
indore_ola,2025-01-12,20:33,eBike,Sapna Sangeeta,Super Corridor,19.23,168,,Success,4.1,3.1
indore_ola,2025-01-03,13:05,Mini,Vijay Nagar,Sapna Sangeeta,3.87,287,,Canceled by Driver,,
indore_ola,2025-01-10,13:32,Prime Sedan,Chhoti Gwaltoli,MR 10,9.95,420,,Success,3.9,3.8
indore_ola,2025-01-04,20:44,eBike,Lasudia Mori,Scheme No. 94,14.15,760,,Canceled by Customer,,
indore_ola,2025-01-25,01:35,Prime SUV,MR 3,Scheme No. 54,16.81,375,,Incomplete,,
indore_ola,2025-01-21,21:41,Mini,Scheme No. 71,Hira Nagar,19.24,274,,Success,3.3,3.8
indore_ola,2025-01-21,05:39,Bike,Sapna Sangeeta,Banganga,4.21,228,,Incomplete,,
indore_ola,2025-01-04,13:23,Prime Sedan,South Tukoganj,Pipliyahana,3.07,1480,,Success,4.1,4.8
indore_ola,2025-01-30,19:57,Prime Sedan,Ring Road,Palasia,12.48,950,,Success,4.3,3.2
indore_ola,2025-01-22,04:35,eBike,Sudama Nagar,Chhoti Gwaltoli,3.45,187,,Canceled by Customer,,
indore_ola,2025-01-23,05:36,eBike,Scheme No. 73,MR 1,2.99,247,,Success,3.7,4.7
indore_ola,2025-01-06,06:51,Bike,Scheme No. 114,Scheme No. 54,10.46,854,,Success,4.9,3.8
indore_ola,2025-01-05,16:56,Auto,Hira Nagar,Banganga,10.6,2893,,Success,4.5,3.4
indore_ola,2025-01-26,05:20,Prime SUV,Banganga,Rajendra Nagar,3.81,1410,,Success,3.4,4.8
indore_ola,2025-01-23,18:50,eBike,Nanda Nagar,Scheme No. 71,15.45,269,,Incomplete,,
indore_ola,2025-01-06,10:38,Prime Plus,Scheme No. 94,Super Corridor,8.33,304,,Canceled by Customer,,
indore_ola,2025-01-13,16:04,Prime Sedan,Palasia,Mhow Naka,16.52,241,,Canceled by Driver,,
indore_ola,2025-01-13,03:17,Prime Plus,Khajrana,Sapna Sangeeta,18.04,432,,Success,4.4,3.6
indore_ola,2025-01-25,05:12,Prime Plus,MR 1,Annapurna,8.2,394,,Canceled by Customer,,
indore_ola,2025-01-23,00:57,eBike,Khajrana,Scheme No. 72,10.01,464,,Success,4.9,3.5
indore_ola,2025-01-24,16:25,Bike,Lokmanya Nagar,Navlakha,16.6,273,,Incomplete,,
indore_ola,2025-01-20,00:59,Auto,Lokmanya Nagar,MR 3,3.62,640,,Success,4.4,3.5
indore_ola,2025-01-07,17:29,Prime Plus,Malharganj,RNT Marg,14.96,510,,Incomplete,,
indore_ola,2025-01-12,17:18,Bike,MR 10,Aerodrome Road,19.75,1054,,Success,3.9,4.1
indore_ola,2025-01-30,03:23,eBike,Hira Nagar,Navlakha,18.52,354,,Canceled by Driver,,
indore_ola,2025-01-12,11:23,Prime SUV,Aerodrome Road,Bhawarkua,12.32,339,,Success,4.6,4.5
indore_ola,2025-01-24,15:57,Prime Plus,Chhoti Gwaltoli,Rajendra Nagar,8.52,111,,Success,4.2,3.1
indore_ola,2025-01-09,15:49,eBike,Super Corridor,MR 10,9.71,642,,Success,4.9,4.9
indore_ola,2025-01-01,03:20,eBike,Juni Indore,MR 4,13.57,301,,Success,4.4,4.7
indore_ola,2025-01-03,02:41,eBike,MR 9,Palasia,14.73,472,,Canceled by Driver,,
indore_ola,2025-01-30,08:08,Prime SUV,Scheme No. 114,Bada Gwaltoli,5.78,701,,Success,3.0,4.0
indore_ola,2025-01-13,15:32,Prime SUV,Sudama Nagar,Scheme No. 73,18.76,389,,Success,4.1,3.5
indore_ola,2025-01-17,11:49,Bike,Geeta Bhawan,Banganga,10.5,1709,,Canceled by Driver,,
indore_ola,2025-01-03,18:23,Mini,Bhawarkua,Bhanwarkuan,16.04,900,,Success,3.6,4.1
indore_ola,2025-01-25,13:00,Prime SUV,MR 10,Hira Nagar,11.36,828,,Success,3.1,4.1
indore_ola,2025-01-24,15:36,eBike,Bhawarkua,MR 9,12.75,288,,Success,4.0,3.6
indore_ola,2025-01-08,07:42,Mini,Scheme No. 140,MG Road,3.38,877,,Canceled by Driver,,
